Temperature,Exhaust Vacuum,Ambient Pressure,Relative Humidity
23.37,63.77,1013.42,76.44
26.24,70.36,1005.4,82.43
21.45,66.05,1014.81,73.73
14.64,53.82,1016.33,60.59
11.46,39.3,1019.53,76.86
26.62,65.12,1016.0,43.24
19.69,56.65,1020.84,72.14
25.21,46.21,1010.87,59.35
25.18,62.96,1020.04,59.08
23.4,72.99,1009.48,88.82
30.01,62.34,1005.28,62.34
16.57,53.82,1015.17,63.69
32.07,71.29,1008.43,44.95
28.91,70.72,1009.7,67.5
14.87,38.28,1014.65,80.24
31.24,68.3,1015.89,42.84
21.92,66.54,1012.49,79.82
6.08,35.79,1011.08,90.59
10.38,43.02,1013.37,78.53
12.52,42.34,1018.67,95.29
11.02,43.02,1012.32,66.54
26.7,62.26,1011.0,71.64
10.87,37.5,1011.43,95.56
25.03,59.21,1017.28,56.96
14.45,43.71,1025.26,84.23
24.64,58.49,1011.2,72.67
3.68,39.64,1011.31,84.05
10.67,45.0,1022.99,85.91
19.05,53.16,1013.22,82.8
30.24,73.9,1006.74,56.39
4.16,35.47,1017.72,88.49
24.54,57.85,1013.02,65.61
26.04,68.08,1010.82,75.58
21.95,59.43,1010.29,74.67
23.15,69.48,1011.07,85.83
10.32,40.35,1011.64,84.05
18.34,44.63,1000.76,89.27
20.84,65.06,1016.88,71.93
24.71,60.77,1016.67,69.7
11.8,40.66,1017.13,97.2
20.0,69.48,1011.05,85.51
27.04,48.41,1008.57,60.73
27.62,71.14,1011.6,52.8
20.62,48.41,1007.37,87.51
26.44,71.77,1006.68,81.45
28.81,69.23,1013.14,39.18
30.69,74.16,1012.71,60.89
25.53,59.57,1010.65,82.04
14.96,43.02,1012.77,42.93
26.63,74.22,1007.44,78.5
10.56,41.54,1019.92,78.95
8.18,43.69,1017.16,88.16
23.43,51.43,1011.31,73.55
24.48,50.23,1017.03,66.89
29.8,64.69,1006.6,54.43
19.96,39.53,1006.16,62.77
21.52,50.66,1013.56,74.33
26.29,68.24,1010.71,76.95
32.0,73.17,1009.92,42.47
25.35,65.18,1012.67,70.36
26.11,62.44,1010.68,72.59
22.89,80.25,1006.38,80.25
5.67,45.87,1008.91,93.29
20.45,58.96,1014.53,65.36
18.2,52.72,1025.87,54.26
17.58,44.9,1020.52,71.48
30.86,70.32,1011.88,62.68
30.06,69.14,1007.5,72.48
28.4,59.27,1012.03,59.75
19.5,65.12,1015.53,73.87
20.96,61.27,1019.99,67.32
7.89,71.14,1018.4,86.49
12.1,40.27,1005.53,68.37
24.01,42.48,1011.39,55.1
15.25,41.17,1016.0,62.05
9.16,42.44,1014.43,93.67
27.45,59.74,1011.34,58.58
6.17,36.25,1028.68,90.59
25.97,70.32,1007.48,57.01
6.77,40.78,1024.86,96.58
25.16,60.23,1011.21,68.31
21.04,65.46,1017.22,63.02
26.1,58.9,1004.18,71.63
28.03,60.23,1010.23,66.04
11.78,39.96,1011.37,82.95
27.75,66.51,1015.42,39.0
25.49,47.45,1007.89,57.04
22.3,74.87,1009.69,86.18
14.95,39.31,1009.15,75.3
15.79,58.86,1015.85,91.91
5.82,41.38,1021.06,86.91
17.02,44.85,1014.38,62.66
6.65,40.77,1021.79,88.84
15.95,49.25,1019.04,88.51
26.55,69.45,1013.92,52.22
21.35,59.04,1012.28,95.71
14.02,40.66,1017.05,84.14
26.48,51.43,1006.76,74.3
24.66,48.78,1018.39,71.79
15.68,39.16,1006.09,75.62
6.72,38.91,1016.89,90.47
21.25,44.05,1005.69,81.87
18.28,44.71,1016.99,33.71
13.67,44.92,1023.6,85.35
20.4,57.85,1011.14,92.47
26.09,70.4,1007.41,85.37
24.41,52.3,1006.28,70.33
13.84,42.18,1015.74,79.76
15.09,44.34,1019.46,60.49
22.07,58.95,1017.98,75.83
28.54,69.59,1008.84,78.62
8.85,40.43,1025.68,80.42
13.92,39.39,1012.94,80.52
12.58,39.72,1018.08,64.25
24.2,68.67,1006.72,78.08
27.69,65.34,1014.31,46.59
27.54,68.27,1008.12,56.42
26.48,68.14,1004.83,55.96
26.76,48.41,1010.53,47.38
12.28,41.49,1019.73,94.79
16.68,53.16,1014.32,78.02
7.44,38.5,1012.81,70.27
11.53,41.14,1025.63,88.54
20.88,59.8,1015.66,75.34
12.7,39.72,1017.89,62.97
22.64,70.98,1005.71,95.65
26.18,52.36,1013.46,56.65
22.63,58.41,1013.69,90.32
25.31,65.48,1018.31,55.57
22.16,64.63,1020.81,68.47
25.76,71.06,1007.93,90.4
13.65,42.86,1015.41,87.67
23.79,58.49,1011.0,75.39
15.21,43.5,1021.6,82.06
7.32,39.42,1026.15,76.51
25.18,62.96,1020.04,59.08
15.71,40.12,1012.81,97.46
17.3,47.45,1010.29,87.13
20.03,62.26,1012.15,82.54
23.0,60.27,1018.72,84.25
11.76,40.96,1023.22,81.31
13.32,44.2,1020.02,78.78
5.89,39.48,1005.11,59.83
15.39,42.28,1007.35,81.35
15.62,41.76,1023.82,66.17
30.36,74.87,1008.96,61.87
17.51,44.9,1009.05,74.91
5.62,41.38,1020.91,86.21
6.01,35.79,1011.05,91.33
18.75,44.9,1007.99,75.76
9.38,40.46,1019.29,75.77
13.97,53.82,1016.81,62.32
29.32,63.77,1013.24,55.1
29.66,59.22,1013.25,61.2
27.92,74.99,1005.47,75.13
26.38,71.73,1010.04,69.45
28.85,66.54,1010.73,43.27
30.25,68.24,1006.58,31.9
17.79,43.52,1020.65,68.29
27.25,69.98,1008.55,59.55
21.7,60.77,1018.07,88.15
6.72,38.91,1016.89,90.47
10.33,40.6,1015.0,88.62
5.71,40.77,1022.51,89.58
21.93,60.84,1017.8,82.61
18.81,61.87,1009.71,70.47
11.5,40.78,1023.91,86.31
7.84,43.52,1022.23,96.51
22.56,70.98,1005.66,95.95
20.1,58.95,1018.46,80.87
20.13,47.03,1012.59,83.03
15.75,39.0,1015.91,69.58
19.12,45.01,1014.0,59.95
17.9,52.08,1006.41,100.09
7.32,41.26,1010.11,95.18
29.69,47.93,1002.85,44.76
25.16,58.82,1009.63,72.62
29.98,76.09,1007.62,75.6
22.05,63.31,1012.39,76.95
10.18,40.81,1015.79,81.42
23.38,58.82,1012.27,77.87
16.92,44.6,1017.34,58.75
28.31,71.85,1009.0,77.56
18.41,42.04,1011.69,64.88
5.48,40.07,1019.63,65.62
12.58,39.72,1018.08,64.25
26.38,69.88,1008.42,86.25
29.07,51.43,1006.22,61.58
25.21,70.04,1009.51,76.13
8.23,41.01,1022.89,98.03
29.35,68.31,1010.46,46.2
31.35,71.97,1008.29,72.26
14.41,40.83,1009.82,80.43
23.83,58.79,1009.77,78.13
20.36,57.5,1014.36,82.96
5.66,40.62,1015.87,84.97
30.14,67.69,1006.54,57.05
17.89,40.12,1011.99,76.52
12.42,43.14,1015.88,79.48
6.09,43.65,1020.95,71.15
30.35,71.32,1009.17,64.61
23.51,48.98,1014.63,41.56
15.11,40.71,1017.96,69.31
11.2,41.38,1021.65,61.89
28.62,68.24,1010.15,69.31
7.22,41.01,1025.19,97.27
4.77,39.33,1011.32,68.98
11.64,38.25,1013.33,85.79
34.03,73.56,1006.49,51.07
10.67,40.56,1022.39,77.92
12.93,43.13,1014.91,55.7
23.86,74.93,1016.88,71.44
26.76,48.41,1010.53,47.38
12.85,41.14,1027.04,86.29
21.54,58.12,1015.33,78.67
22.06,59.39,1015.26,85.04
30.8,70.94,1007.06,63.09
25.1,60.37,1005.83,72.53
6.99,40.07,1014.83,54.36
29.72,77.95,1014.9,72.73
21.86,64.45,1015.83,63.36
15.14,39.72,1002.96,72.52
9.44,44.03,1009.59,86.27
8.82,43.56,1014.95,81.54
27.54,75.6,1018.26,57.89
13.8,39.82,1012.37,83.69
21.6,66.86,1013.02,54.19
23.22,69.04,1009.65,89.05
23.68,49.02,1007.53,86.05
26.42,59.39,1013.95,66.03
14.91,46.9,1019.59,98.1
18.06,52.08,1003.73,100.09
13.73,50.59,1020.44,85.54
24.61,62.96,1020.1,63.83
18.28,44.71,1016.99,33.71
25.34,49.5,1013.25,50.8
15.82,44.88,1018.59,78.88
8.9,39.96,1026.31,95.46
23.92,71.98,1006.22,92.96
27.53,72.58,1009.13,89.06
17.39,46.21,1013.94,82.73
19.73,69.51,1013.14,61.84
25.49,47.45,1007.89,57.04
16.02,44.9,1009.3,82.62
25.24,71.14,1008.73,79.39
26.55,60.23,1009.88,79.54
11.01,43.69,1016.7,81.48
10.7,44.77,1017.8,82.37
6.49,39.33,1010.85,91.85
31.73,73.42,1010.8,61.81
29.51,76.09,1007.39,71.5
8.22,41.03,1021.76,82.97
21.23,61.5,1008.98,82.14
21.7,49.02,1008.74,82.8
16.23,43.52,1020.13,76.3
20.9,67.71,1007.16,59.02
11.6,40.96,1023.95,86.83
28.51,76.09,1007.88,78.2
5.46,40.81,1025.73,93.52
16.64,39.64,1008.7,81.79
20.85,48.7,1007.11,87.2
29.89,71.29,1009.0,55.72
13.02,40.1,1014.43,87.32
25.91,67.07,1005.66,60.12
21.32,45.01,1012.23,59.94
10.72,40.81,1016.51,80.26
15.89,41.7,1018.93,82.68
7.74,42.49,1009.07,90.11
29.04,70.72,1009.55,66.58
28.69,71.29,1009.22,68.35
24.67,68.61,1010.71,57.47
7.1,35.77,1015.39,92.1
9.53,40.62,1015.57,75.49
16.84,39.63,1004.67,82.98
15.11,43.13,1014.99,46.91
13.92,41.16,1000.98,83.89
24.43,47.45,1007.68,65.18
17.59,65.48,1018.96,81.34
19.08,41.1,1001.96,62.77
32.77,72.86,1003.6,52.87
6.84,39.4,1011.9,93.75
32.43,68.31,1010.09,42.22
29.9,64.79,1016.9,48.24
7.68,39.96,1023.73,87.48
29.83,68.67,1005.33,71.15
17.89,44.78,1010.03,53.78
20.34,59.8,1015.18,80.21
20.77,56.85,1012.4,83.63
10.93,39.22,1019.44,64.94
26.52,43.77,1011.49,46.98
22.08,41.1,1002.19,46.69
31.73,74.67,1016.38,44.51
29.01,70.04,1010.02,57.35
1.81,39.42,1026.92,76.97
10.77,41.44,1016.72,75.27
19.13,42.18,1001.45,98.77
8.96,40.02,1031.21,82.32
27.1,52.84,1006.28,53.85
28.59,75.08,1005.58,60.3
13.45,40.73,1018.7,93.88
25.24,68.67,1006.76,76.95
11.1,40.92,1021.98,94.14
14.26,43.34,1017.24,81.54
14.6,53.82,1016.28,64.83
10.1,41.4,1024.29,85.94
23.48,51.43,1007.13,84.83
23.97,63.86,1018.09,57.62
27.49,63.76,1010.09,62.8
14.93,39.39,1014.31,80.68
9.43,41.4,1028.03,84.98
22.1,65.48,1019.3,66.96
12.88,42.74,1026.25,74.54
9.26,41.66,1016.87,73.32
7.77,40.27,1010.25,83.65
25.72,72.39,1003.01,86.38
17.74,44.2,1018.87,58.59
20.82,63.77,1014.28,86.37
19.38,63.56,1013.13,83.54
18.76,44.71,1015.15,30.83
18.02,49.78,1003.86,100.09
13.58,49.83,1008.9,86.8
29.1,76.2,1006.28,60.22
24.66,63.73,1011.4,74.52
32.81,77.17,1009.17,53.13
12.87,41.5,1013.51,85.72
21.5,50.32,1008.65,81.68
23.25,70.32,1009.28,86.52
33.63,77.54,1009.82,58.04
20.03,66.86,1013.05,64.59
28.44,74.93,1013.88,52.0
12.21,41.67,1012.88,85.19
23.01,59.44,1012.82,82.62
10.1,41.58,1021.26,94.06
12.27,41.17,1019.39,52.18
9.72,39.66,1018.31,76.07
28.74,71.14,1011.53,48.6
23.41,74.99,1007.22,84.55
14.8,44.21,1021.59,89.24
25.96,68.08,1011.34,71.57
17.54,58.49,1012.35,91.56
13.09,54.3,1017.61,82.38
17.78,52.08,1006.9,100.09
25.63,69.89,1015.17,77.42
8.83,41.26,1023.04,86.08
32.89,73.68,1014.45,52.34
6.03,41.17,1019.81,84.2
11.44,34.03,1018.57,74.06
6.42,35.57,1025.58,79.63
18.14,49.78,1002.95,100.09
28.14,61.47,1009.69,64.66
7.54,40.72,1023.82,85.15
22.25,60.77,1017.8,82.19
13.67,41.48,1017.51,63.54
6.99,40.07,1014.83,54.36
18.19,43.96,1011.87,79.68
12.04,43.69,1016.58,80.16
17.62,43.69,1016.49,67.92
25.68,67.79,1010.66,69.51
10.04,41.62,1013.36,95.17
32.06,71.85,1007.9,56.44
10.36,43.67,1011.95,78.15
23.75,59.07,1007.73,88.82
9.32,36.3,1027.67,73.25
9.14,42.44,1014.48,92.03
17.44,44.89,1009.9,80.54
10.33,40.0,1021.35,90.84
14.91,43.34,1015.15,81.56
17.3,46.21,1013.56,87.57
21.4,44.57,1005.7,73.09
26.31,68.51,1013.26,68.66
14.16,44.58,1020.75,77.42
23.77,51.43,1006.67,84.09
31.54,77.24,1007.83,62.98
26.74,59.87,1012.5,62.88
23.04,64.27,1014.29,80.23
7.45,43.13,1019.31,86.32
28.19,62.6,1017.34,46.95
24.35,59.21,1018.21,54.46
22.48,50.32,1008.47,83.58
15.25,41.17,1016.0,62.05
26.92,73.17,1011.42,76.94
19.08,46.93,1010.6,75.21
20.32,44.6,1015.16,36.35
13.35,39.18,1023.24,61.98
17.74,49.78,1004.9,100.09
19.46,66.86,1012.74,66.2
11.7,41.16,1019.58,87.49
7.82,41.16,1023.3,87.7
24.74,69.13,1010.69,90.08
24.22,61.86,1013.39,80.11
13.88,39.16,1010.8,75.69
9.88,40.71,1015.34,84.32
26.35,59.87,1013.24,73.63
24.33,46.93,1013.61,53.02
23.2,48.41,1008.64,80.92
10.02,52.75,1021.93,73.68
13.61,40.71,1022.36,72.87
30.62,66.75,1017.68,53.68
18.32,42.18,1002.27,95.99
27.7,72.24,1011.02,67.6
20.31,45.87,1007.89,73.7
30.86,70.32,1011.88,62.68
6.8,37.8,1021.09,70.02
22.12,69.71,1009.7,90.22
17.78,52.08,1006.9,100.09
25.22,69.88,1007.17,80.26
13.56,40.03,1017.73,83.76
20.27,63.09,1016.6,90.7
5.07,40.07,1019.32,66.17
20.48,51.43,1007.4,90.7
8.77,40.46,1019.68,77.84
24.02,64.63,1020.49,55.17
14.58,42.07,1017.9,86.14
23.62,68.63,1013.18,50.57
8.88,36.66,1026.61,76.16
4.96,40.07,1011.8,67.38
22.75,57.76,1017.83,66.54
23.65,66.05,1019.6,78.21
27.96,68.51,1007.26,63.21
19.18,65.06,1015.99,77.06
26.04,72.43,1006.82,84.88
24.04,72.43,1008.02,87.2
24.78,50.16,1004.56,70.22
27.78,70.8,1009.81,79.57
19.76,51.19,1008.38,92.56
23.57,63.91,1011.65,80.74
18.98,38.52,1018.85,63.16
18.92,62.26,1012.05,85.99
25.11,62.26,1011.12,78.01
8.4,38.5,1013.67,69.13
8.88,39.66,1015.21,88.29
32.49,71.32,1005.03,57.12
9.51,40.81,1015.69,82.52
10.27,40.64,1020.63,84.6
12.39,40.75,1016.05,81.91
23.28,68.28,1000.79,81.35
24.34,59.54,1004.01,87.07
27.28,78.92,1011.05,75.48
21.12,62.96,1020.83,69.96
27.94,69.84,1003.11,70.47
9.6,41.03,1021.01,69.03
18.4,44.92,1024.88,64.89
22.97,63.94,1010.5,88.47
19.16,63.09,1017.71,91.15
26.98,70.94,1007.99,68.16
16.02,44.21,1020.97,85.64
34.48,74.34,1000.91,42.61
27.76,72.58,1009.04,84.96
12.23,43.69,1016.46,84.4
7.79,41.01,1024.0,97.2
21.12,47.24,1003.79,70.55
11.48,41.14,1027.67,90.5
8.77,42.49,1010.7,86.78
35.77,73.56,1006.36,36.31
22.5,70.94,1008.04,82.39
23.6,48.98,1015.41,48.28
30.34,71.25,1000.94,67.29
27.39,69.14,1008.82,78.35
17.94,62.1,1019.81,82.65
10.11,52.75,1021.79,76.08
17.34,47.03,1013.36,98.13
25.5,63.56,1013.85,64.69
16.51,41.79,1007.1,74.03
20.06,60.77,1017.19,88.73
22.12,63.91,1009.61,90.83
22.92,58.62,1016.37,71.38
18.98,60.1,1010.09,85.34
13.78,41.16,1021.65,75.77
22.91,61.86,1012.8,92.69
21.71,65.27,1013.24,63.58
14.6,42.32,1015.71,77.03
26.96,72.86,1004.86,59.17
13.69,34.03,1018.45,65.76
12.1,41.17,1013.72,75.61
14.48,46.18,1015.83,92.15
9.75,40.81,1026.0,84.44
29.45,64.96,1005.52,59.92
27.97,58.84,1002.25,57.88
14.43,44.84,1024.34,84.0
27.75,69.89,1015.41,73.01
7.96,38.91,1016.35,89.17
8.83,41.92,1031.8,78.97
27.39,66.93,1017.16,53.75
22.06,64.15,1021.07,68.66
24.93,47.01,1015.12,64.8
9.96,41.26,1022.9,83.83
31.73,73.42,1010.8,61.81
23.14,51.19,1009.56,77.2
21.16,50.66,1014.13,72.77
9.23,42.44,1014.34,94.2
3.73,39.42,1024.4,82.42
15.65,54.3,1018.0,69.66
11.48,37.92,1008.47,70.55
15.99,43.34,1014.2,78.66
31.15,69.59,1007.82,64.96
11.18,37.5,1013.32,74.32
14.43,41.76,1024.02,83.57
10.11,39.72,1019.1,69.68
12.95,41.23,993.74,96.35
26.35,49.5,1012.67,41.34
17.32,41.67,1013.23,68.07
27.29,71.32,1006.39,81.59
24.19,68.94,1007.37,70.83
25.62,60.29,1017.81,51.24
18.32,42.28,1007.86,45.62
20.14,46.33,1013.24,83.39
18.6,60.1,1009.91,87.13
19.89,44.9,1008.12,67.3
25.13,51.95,1005.42,62.05
20.76,51.19,1009.0,87.23
6.84,39.4,1011.9,93.75
23.72,66.48,1003.61,73.75
7.4,41.04,1024.44,90.9
12.15,71.14,1019.56,86.06
24.1,71.97,1009.92,91.27
14.04,48.79,1017.62,75.25
14.85,45.01,1013.12,85.53
19.66,45.01,1014.42,60.14
8.18,40.02,1031.45,73.66
6.14,38.5,1012.4,75.35
18.73,46.48,1007.19,79.23
28.5,76.86,999.49,77.47
10.08,43.14,1010.67,85.9
27.34,59.87,1012.06,59.04
25.67,69.88,1007.84,83.32
6.67,39.33,1011.07,91.96
24.13,73.18,1012.62,91.52
25.99,68.08,1013.13,59.14
26.43,66.48,1004.36,55.9
27.08,66.05,1017.33,54.68
10.53,41.26,1007.48,98.74
27.17,61.02,1011.38,65.32
14.77,49.15,1020.56,80.27
18.96,50.16,1010.72,100.09
8.64,39.69,1001.57,98.27
24.47,48.6,1002.49,75.04
6.86,42.49,1007.95,93.96
14.66,41.66,1012.89,62.41
8.43,40.69,1020.36,87.28
27.74,70.32,1009.58,50.29
19.32,44.71,1015.3,28.81
10.33,40.62,1017.41,64.22
17.23,40.12,1013.52,81.55
24.85,71.98,1005.97,95.09
16.77,50.9,1013.24,84.4
30.22,68.3,1014.91,34.9
17.69,65.46,1013.72,67.28
19.35,39.72,1002.5,51.24
25.42,59.04,1011.98,68.78
5.76,45.87,1010.83,95.79
21.24,41.67,1012.6,49.27
28.51,70.02,1010.58,54.68
13.16,43.41,1016.43,79.47
25.14,69.13,1011.15,85.67
19.3,65.59,1014.07,81.98
29.85,71.58,1010.04,58.66
26.99,68.12,1011.45,58.48
34.48,74.34,1000.91,42.61
5.68,40.77,1022.49,90.6
9.29,35.77,1015.34,63.29
19.86,59.14,1016.12,69.32
34.03,73.56,1006.49,51.07
8.6,40.77,1011.8,89.45
5.07,40.07,1019.32,66.17
17.36,44.63,1020.49,54.21
13.41,54.3,1016.48,79.28
23.09,63.76,1009.82,72.36
13.68,45.08,1024.91,85.26
17.1,62.1,1020.39,93.63
25.98,60.95,1014.5,48.01
8.07,41.17,1019.4,86.43
8.07,41.17,1019.4,86.43
10.34,41.74,1020.07,79.17
8.01,41.66,1014.49,76.72
30.26,77.24,1008.39,74.25
24.2,64.33,1011.15,84.23
26.91,71.64,1004.59,83.54
8.99,36.3,1027.08,73.98
14.4,42.99,1010.3,89.72
28.62,59.14,1016.36,53.1
11.88,40.64,1020.5,85.43
27.04,69.98,1008.5,75.41
24.55,58.86,1015.22,60.53
19.09,44.63,1019.91,39.32
18.75,41.1,1001.97,59.6
29.72,54.2,1012.86,38.48
8.28,40.77,1011.55,89.79
26.22,69.89,1015.46,76.63
23.35,71.77,1005.99,90.79
23.59,59.43,1009.96,65.8
24.02,77.54,1008.33,83.92
20.42,62.96,1020.34,84.0
28.84,74.9,1004.38,66.86
17.7,49.78,1005.19,100.09
23.36,62.52,1016.18,68.18
17.75,49.25,1020.86,63.67
20.35,67.45,1015.14,69.22
30.9,73.42,1011.21,65.32
12.62,34.03,1019.06,74.78
28.26,72.43,1006.68,72.3
27.01,43.77,1011.18,46.58
9.63,41.14,1027.99,87.89
20.37,54.9,1016.94,65.86
15.66,41.7,1018.0,77.0
27.88,68.94,1007.68,75.68
20.51,68.08,1012.73,78.05
29.24,64.33,1011.49,65.08
27.14,63.13,1013.38,75.68
30.32,74.22,1008.31,53.14
21.6,66.86,1013.02,54.19
14.32,71.14,1019.87,79.15
18.64,67.71,1003.84,89.63
7.74,42.49,1009.07,90.11
22.91,66.44,1011.23,63.43
24.32,65.48,1017.55,59.02
26.86,71.14,1007.11,76.61
8.62,39.66,1015.18,89.59
23.3,72.99,1008.54,92.11
6.9,40.62,1018.48,78.84
11.8,43.22,1008.57,78.01
25.01,66.56,1004.55,82.46
20.19,44.57,1009.2,72.13
12.42,38.25,1012.76,82.23
27.66,76.86,1001.31,69.47
12.41,40.96,1023.36,78.96
15.12,43.79,1016.37,75.62
24.73,48.6,1004.03,63.37
32.41,72.86,1003.69,58.04
23.36,62.52,1016.18,68.18
7.64,38.18,1017.65,78.51
27.57,69.84,1004.91,68.37
27.06,72.58,1009.24,90.31
24.35,51.86,1014.34,67.22
32.07,67.83,1007.91,41.61
27.36,66.54,1011.31,45.3
21.46,74.87,1009.23,86.58
32.67,67.83,1007.81,42.16
23.75,68.51,1013.21,76.01
29.67,71.98,1005.16,67.75
13.88,48.79,1017.28,79.4
26.23,59.14,1016.98,75.54
26.6,61.02,1010.26,66.16
11.48,42.02,1000.29,94.76
19.44,60.07,1014.8,69.06
13.72,45.09,1012.95,87.41
32.87,70.8,1009.54,59.85
25.16,68.08,1010.89,70.16
21.25,66.86,1012.99,60.65
29.08,67.07,1005.73,57.18
18.53,48.98,1014.24,74.29
7.85,37.8,1020.9,59.19
25.1,69.89,1015.42,85.81
22.64,58.66,1011.68,60.97
26.93,56.9,1006.25,77.79
16.48,41.35,1005.61,89.07
24.75,69.45,1013.97,53.49
15.43,39.16,1016.44,79.8
10.41,41.01,1020.12,94.27
23.31,60.37,1005.17,82.75
16.25,58.86,1015.94,86.52
28.9,68.84,1011.64,64.44
10.28,39.61,1020.43,69.09
29.89,65.74,1012.95,51.36
24.35,60.27,1017.6,75.45
5.21,35.79,1011.5,95.08
24.34,62.96,1019.7,61.44
23.83,50.32,1008.41,72.23
3.63,38.44,1016.16,87.38
10.96,41.93,1019.28,87.38
12.65,44.34,1014.74,92.81
24.55,58.86,1015.22,60.53
29.53,77.54,1010.39,66.13
16.58,44.68,1021.5,83.38
10.72,41.38,1021.6,63.77
24.32,71.14,1011.71,71.65
23.71,60.23,1009.76,90.67
17.84,61.27,1020.1,70.68
27.89,73.17,1009.85,64.22
22.12,63.91,1009.61,90.83
29.06,72.86,1004.23,69.41
16.74,41.16,1006.87,74.24
18.0,52.08,1003.07,100.09
29.1,70.4,1003.97,77.57
28.1,61.02,1011.28,59.05
27.39,69.14,1008.82,78.35
14.01,43.34,1016.95,83.41
8.9,36.24,1013.29,89.35
26.23,70.72,1009.73,73.44
23.13,72.24,1010.92,92.3
22.55,70.79,1006.19,92.56
25.96,63.78,1016.95,49.47
6.79,39.37,1019.79,72.39
15.85,42.28,1007.4,82.12
27.6,69.34,1009.63,71.58
23.64,71.25,1004.92,93.87
14.07,46.18,1017.77,87.83
32.22,70.8,1009.9,62.03
30.61,69.13,1009.32,55.17
7.11,40.77,1022.4,90.95
17.29,44.63,1019.6,41.98
30.09,64.96,1001.29,56.04
13.19,39.18,1023.67,66.78
25.36,60.07,1015.06,66.11
23.83,64.15,1020.93,63.86
8.51,41.26,1023.17,87.79
14.29,37.85,1009.98,92.81
23.74,52.3,1008.88,76.34
32.07,70.94,1006.91,49.9
31.19,70.94,1007.29,51.91
13.94,41.26,1021.67,74.4
8.8,42.32,1017.91,86.8
19.89,44.9,1008.12,67.3
18.94,48.7,1007.82,92.88
14.79,46.48,1007.46,92.4
9.42,41.4,1029.6,87.43
33.58,77.54,1010.19,53.49
13.52,39.3,1018.99,69.22
16.88,43.67,1011.43,73.98
18.06,50.16,1009.52,100.09
26.6,63.07,1011.97,61.3
23.58,49.3,1003.8,74.62
5.51,41.03,1022.28,84.5
6.67,36.08,1022.31,83.51
16.14,44.21,1020.36,80.59
15.59,45.09,1013.41,91.97
25.21,70.04,1009.51,76.13
15.58,40.66,1016.34,87.42
14.51,42.77,1017.47,81.95
25.04,63.86,1018.92,52.79
24.26,42.8,1013.72,61.62
10.66,37.5,1009.42,95.86
22.06,45.61,1014.3,77.75
28.5,71.32,1002.54,69.35
14.95,39.31,1009.15,75.3
15.2,40.55,1005.0,88.4
19.59,66.54,1012.73,85.84
6.26,41.31,1002.04,87.54
29.33,52.84,1006.04,44.3
15.02,41.48,1015.19,58.69
5.47,40.62,1018.66,83.61
18.74,59.21,1018.3,91.55
21.43,59.14,1015.91,64.4
23.63,65.59,1013.1,76.95
21.89,58.05,1011.31,85.71
9.22,40.92,1021.83,85.43
23.81,66.51,1016.96,70.16
19.02,44.85,1014.57,43.37
25.08,51.43,1011.8,71.98
11.04,45.51,1017.53,83.42
20.46,59.21,1018.42,85.89
14.81,40.71,1018.54,73.0
24.74,63.87,1016.91,55.65
19.65,62.1,1019.46,77.82
26.0,69.88,1007.99,87.07
16.74,38.01,1022.63,69.19
23.41,74.99,1007.22,84.55
22.47,47.45,1007.62,76.65
15.29,41.35,1006.32,82.56
6.22,39.33,1012.31,93.23
9.89,40.64,1020.59,98.35
14.73,54.3,1016.75,67.13
16.48,68.28,1004.27,99.89
15.33,37.2,1013.4,78.99
18.55,43.69,1016.84,47.95
20.77,69.51,1012.96,62.89
7.07,37.49,1010.35,87.19
28.8,71.58,1010.51,59.87
30.28,58.9,1005.03,54.59
32.0,71.85,1008.44,53.59
20.31,45.87,1007.89,73.7
23.18,72.99,1009.01,90.09
23.04,64.27,1014.29,80.23
15.42,37.85,1009.89,85.8
32.55,73.03,1014.36,44.83
25.24,63.47,1011.3,66.21
6.94,39.61,1017.74,81.43
6.3,39.33,1010.63,94.26
18.87,43.43,1009.16,69.5
6.76,40.62,1015.67,87.16
23.99,67.69,1007.9,78.57
14.09,44.47,1029.08,72.36
28.62,69.71,1009.67,62.12
16.09,65.46,1013.84,85.52
12.87,39.3,1020.64,74.38
29.7,57.19,1008.41,55.07
32.28,75.33,1002.14,62.49
14.1,41.04,1026.11,74.25
21.31,58.66,1012.67,69.36
16.64,43.14,1019.03,82.88
21.53,52.84,1005.06,88.22
11.7,41.16,1017.98,95.71
19.94,56.53,1020.48,76.43
19.36,39.54,1008.97,58.92
5.91,39.33,1010.18,95.53
29.3,69.48,1010.1,53.69
9.99,43.52,1022.95,99.67
13.89,35.71,1016.4,65.49
15.39,39.31,1008.78,66.67
24.94,63.94,1012.72,73.71
20.74,49.69,1010.91,69.1
10.57,36.71,1022.62,80.49
17.83,44.92,1025.04,70.58
27.38,59.21,1012.74,53.53
30.74,79.05,1005.78,73.19
11.49,35.76,1019.08,60.04
25.3,71.58,1010.18,87.36
20.21,58.12,1015.36,79.18
20.58,49.15,1021.42,56.15
25.56,60.32,1016.28,59.84
23.66,77.54,1008.5,85.32
19.74,45.38,1015.11,80.67
9.68,39.61,1015.63,74.5
30.52,70.4,1003.9,64.33
22.65,68.67,1006.67,77.42
25.15,57.32,1012.41,41.84
15.46,44.88,1017.52,93.32
10.59,39.96,1025.87,97.05
23.11,68.3,1017.83,86.62
29.12,73.06,1009.98,80.21
18.98,38.52,1018.85,63.16
23.75,68.51,1013.21,76.01
