Temperature,Exhaust Vacuum,Ambient Pressure,Relative Humidity
24.4,41.1,1002.14,38.75
16.71,46.18,1011.61,95.82
23.01,44.05,1006.56,74.95
8.52,38.5,1013.16,64.06
10.72,39.35,1015.35,86.43
13.54,40.69,1015.85,77.55
27.41,69.98,1008.51,65.49
7.65,41.01,1024.31,97.17
14.6,39.31,1011.11,72.52
13.6,41.2,1015.92,85.05
28,74.22,1008.68,66
24.62,72.24,1011.39,83.94
30.71,68.27,1007.76,68.04
16.16,25.88,1009.58,72.24
30.93,70.83,1010.61,46.13
15.2,39,1016.1,72.76
12.43,43.22,1008.93,77.42
32.05,77.24,1008.06,67.09
15.24,44.45,1020.56,66.13
16.73,45,1023.44,60.68
21.67,69.71,1010.46,96.83
26.76,70.98,1007.64,90.51
23.55,62.96,1020.16,70.16
22.83,70.79,1006.36,92.07
18.18,61.87,1008.64,66.28
33.58,77.54,1010.19,53.49
25.16,68.08,1010.89,70.16
25,59.43,1007.84,68.91
29.25,78.87,1012.05,84.28
12.88,44.34,1016.03,88.51
24.38,57.17,1009.85,74.46
25.8,65.38,1009.3,52.28
25.07,56.85,1011.25,51.99
17.3,47.45,1010.29,87.13
6.25,39.64,1010.98,83.45
28.37,68.12,1012.41,45.87
10.11,39.35,1015.19,90.74
17.57,44.06,1015.43,72.75
17.37,57.76,1016,86.59
24.1,71.29,1007.96,67.56
8.36,38.91,1016.27,88.82
29.53,71.97,1008.6,79.25
9.74,41.01,1019.12,98.39
22.89,73.11,1006.66,73.11
17.33,53.16,1013.77,82.77
16.21,50.9,1012.46,84.45
16.21,41.23,995.88,80
7.93,41.01,1023.64,97.23
10.5,39.28,1016.55,91.75
10.67,40.23,1017.75,85.06
33.82,77.17,1008.96,58.91
14.82,44.2,1018.98,72.8
24.98,60.32,1016.39,63.12
19.48,63.09,1019.28,78.04
26.29,68.24,1010.71,76.95
29.19,65.71,1013.85,50.5
11.8,41.2,1017.18,82.71
24.55,58.86,1015.22,60.53
12.73,40.27,1005.68,68.77
15.9,39.99,1007.03,78.49
28.11,70.98,1007.76,85.6
23.62,68.63,1013.18,50.57
25.56,60.32,1016.28,59.84
22.09,65.59,1015.54,72.44
26.86,70.47,1007.18,72.38
27.38,69.4,1004.57,74.12
18.32,42.28,1007.86,45.62
24.93,69.05,1001.02,85.14
9.41,43.5,1021,88.74
27.62,68.27,1008.04,63.04
7.47,40.64,1020.47,94.8
12.41,41.16,1017.45,93.64
7.14,39.4,1011.68,91.84
14.19,49.83,1006.52,90.72
13.84,42.18,1015.74,79.76
18.21,39.54,1009.81,70.92
17.79,45.01,1015.71,67.13
11.69,35.76,1019.02,55.6
24.96,70.47,1007.73,76.48
29.74,56.9,1007.15,41.91
14.38,40.66,1016.34,92.37
13.98,41.79,1010.6,83.84
23.85,52.3,1005.9,70.95
20.36,65.27,1011.73,70.8
11.44,44.2,1018.14,84.9
25.23,66.44,1011.37,51.3
23.48,72.99,1009.61,88.16
16.77,45.01,1013.47,81.42
24.32,66.25,1009.09,91.89
26.02,71.94,1009.38,64.12
6.57,42.07,1004.48,74.82
5.66,39.42,1024.7,78.52
14.03,44.88,1019.6,57.63
20.29,65.27,1013.17,74.94
4.97,42.85,1014.02,88.78
16.37,43.5,1021.26,72.4
16.58,41.79,1006.24,72.95
20.06,44.9,1008.79,70.06
18.18,44.63,1020.41,48.64
8.62,39.66,1015.18,89.59
23.57,67.9,1006.08,70.12
30.7,71.58,1010,48.96
26.54,71.98,1005.8,91.16
19.45,46.33,1013.39,99.52
29.64,54.2,1013,39.56
18.21,49.69,1013.54,80.16
19.12,58.79,1017.34,92.45
15.84,52.72,1026.45,62.57
18.99,62.1,1020,76.76
16.38,47.45,1010.08,88.86
17.69,65.46,1013.72,67.28
23.25,71.29,1008.05,71.36
29.89,71.29,1009,55.72
17.86,52.9,1015.71,67.99
14.71,44,1024.98,85.08
32.2,72.29,1008.61,69.94
13.08,41.74,1020.75,64.44
25.32,63.77,1014.55,74.69
10.76,44.58,1016.41,79.24
25.59,72.43,1007.88,82.98
16.98,43.99,1021.65,81.17
13.7,45.64,1019.18,92.66
18,53.16,1013.02,82.47
10.3,41.46,1018.21,86.17
15.98,41.48,1017,55.73
30.26,59.22,1013.18,61.08
15.63,43.02,1012.57,40.32
13.1,40.55,1007.59,95.46
19.08,58.59,1013.42,68.88
26.66,73.56,1006.9,99.27
28.77,58.33,1013.73,36.6
5.73,40.35,1012.24,91.84
26.05,56.85,1012.78,59.09
16,48.78,1013.9,88.64
14.09,44.47,1029.08,72.36
24.54,66.49,1011.1,69.14
10.67,42.02,996.55,99.94
9.88,40,1021.4,92.06
16.54,42.86,1014.85,78
12.77,36.71,1013.29,86.4
20.35,50.9,1012.6,72.43
6.86,40.02,1031.5,77.94
18.9,57.5,1016.21,93.9
20.4,54.9,1016.68,64.26
29.08,66.54,1004.67,64.5
17.01,44.2,1019.18,61.23
26.08,48.6,1003.61,57.8
10.8,41.74,1020.24,78.62
18.11,52.08,1002.51,100.09
13.48,46.18,1018.15,88.38
27.78,68.67,1005.59,59.17
9.51,38.38,1022.77,73.82
12.05,48.04,1009.14,100.13
14.2,38.62,1017.83,77.57
16.85,49.78,1005.61,100.1
23.73,61.02,1009.71,78.7
13.27,52.75,1025.86,65.12
25.82,69.68,1012.69,89.94
10.62,39.58,1011.9,87.85
29.22,72.39,1000.87,77.39
26.43,77.17,1008.67,92.59
18.58,49.25,1019.92,60.24
9.61,44.03,1008.3,91.36
14.41,40.83,1009.82,80.43
14.11,45.08,1023.27,83.22
13.25,43.7,1013.61,76.05
23.25,71.29,1008.05,71.36
13.87,42.99,1007.45,81.52
16.91,43.96,1013.32,79.87
10.09,37.14,1012.99,72.59
12.72,40.6,1013.45,86.16
17.77,52.9,1020.11,81.51
24.14,63.21,1012.28,89.08
29.05,75.6,1017.63,51.16
17.44,45.01,1013.65,75.13
11.17,44.77,1018.2,79.6
8.36,38.91,1016.27,88.82
16.7,36.99,1006.19,89.33
15.99,43.5,1021.34,73.22
28.31,50.05,1005.75,50.17
28.61,52.84,1006,45.73
10.56,40.22,1005.08,89.71
12.1,44.77,1019.1,75.85
33.83,67.9,1005.94,29.86
21.95,59.43,1010.29,74.67
32.67,67.83,1007.81,42.16
22.72,64.15,1021.14,60.34
22.88,71.73,1010.11,86.96
11.91,44.45,1021.39,84.49
18.8,39.72,1001.24,63.8
19.94,58.96,1014.16,66.27
14.59,41.23,999.48,86.66
24.39,60.84,1018.5,61.73
27.77,62.26,1010.88,66.45
22.67,60.77,1017.56,79.43
27.01,67.98,1006.01,67.98
27.76,72.58,1009.04,84.96
22.48,67.45,1014.77,63.9
18.13,39.72,1002.75,58.85
17.64,57.76,1016.28,85.04
22.76,57.5,1014.75,74.38
15.11,56.03,1020.27,89.95
10.05,37.14,1012.64,75.97
7.77,41.82,1032.72,72.8
7.98,40.77,1008.69,98.65
20.08,62.52,1017.99,75.74
32.55,73.03,1014.36,44.83
10.96,41.93,1019.28,87.38
30.02,68.24,1009.8,65.73
14.85,40.8,1025.38,53.29
6.52,39.85,1012.55,86.36
24.48,64.45,1014.69,51.43
23.27,64.69,1006.84,70.53
26.06,58.59,1012.41,55.22
24.18,59.92,1009.88,79.54
20.57,42.8,1013.1,75.48
29.23,77.3,1002.71,65.24
22.02,69.45,1013.84,75.75
6.17,39.33,1012.57,93.32
9.15,41.82,1032.88,75.11
9.53,38.18,1018.43,75.33
7.95,37.49,1009.32,80.8
15.62,40.12,1013.03,96.26
22.97,42.48,1012.84,64.71
25.43,70.17,1000.46,87.84
28.1,61.02,1011.28,59.05
20.24,56.03,1019.78,59.8
8.35,40.77,1011.77,90.25
31.02,70.4,1006.24,77.86
28.88,54.89,1007.16,46.6
18.76,56.53,1020.04,86.62
22.57,63.94,1013.49,81.61
30.6,72.29,1010.54,41.52
10.15,41.17,1019.38,82.3
23.25,70.32,1009.28,86.52
23.75,66.54,1004.41,85.44
11.58,41.74,1020.41,74.09
10.7,44.77,1017.8,82.37
7.24,38.06,1020.6,85.36
13.45,42.44,1012.79,83.12
11.92,43.8,1022.96,60.49
13.97,41.16,1020.88,74.88
26.89,70.32,1012.39,87.17
27.44,52.3,1008.15,58.92
24.9,58.49,1011.06,65.14
22.12,47.93,1005.5,84.47
26.89,56.85,1012.27,43.84
13.87,38.01,1022.61,84.22
22.01,60.84,1017.55,83.82
15.66,41.7,1018,77
17.94,62.1,1019.81,82.65
14.81,44.88,1019.1,66.7
14.77,44.47,1028.38,71.18
11.92,40.55,1016.91,100.07
19.68,62.96,1020.41,82.26
21.11,74.78,1009.71,84.35
19.66,42.18,1001.51,95.75
12.71,43.8,1023.15,71.16
7.64,43.79,1016.17,84.45
21.38,65.12,1015.73,68.02
22.69,48.14,1013.7,62.05
9.37,40.11,1024.94,75.03
3.4,39.64,1011.1,83.43
27.18,64.44,1012.81,61.27
30.12,69.68,1012.89,60.64
22.28,58.86,1014.08,66.47
18.78,54.2,1012.05,89.25
16.58,45.87,1009.66,97.59
31.1,68.51,1012.99,54.3
25.16,77.3,1000.73,86.4
12,39.96,1011.73,77.77
10.35,40.27,1005.09,92.42
28.08,59.14,1016.16,58.08
25.85,70.36,1005.59,78.23
10.91,39.61,1018.44,64.38
8.64,41.66,1014.14,80.44
12.91,42.07,1018.4,86.5
16.73,43.79,1016.25,73.58
24.51,65.12,1016.18,62.39
13.42,40.92,1022.84,75.89
16.31,42.28,1007.45,77.77
22.75,57.76,1017.83,66.54
8.51,40.78,1023.51,89.84
24.58,71.94,1006.85,89.02
19.94,61.87,1009.7,66.6
6.61,38.91,1015.77,92.31
10.31,37.5,1008.55,99.31
27.35,61.47,1008.43,70.65
4.84,38.5,1011.96,81.62
14.88,41.66,1009.4,67.15
25.35,72.99,1007.65,84.09
21.75,65.12,1015.53,66
15.17,49.15,1021.91,91.73
28.32,71.32,1008.02,78.82
18.6,43.56,1013.9,51.16
19.09,44.63,1019.91,39.32
28.18,73.88,1005.89,75.41
9.05,36.3,1027.44,74.85
25.11,63.21,1012.21,83.58
18.37,51.86,1018.8,74.3
15.98,44.68,1018.48,85.94
9.36,44.03,1010.3,87.2
13.91,44.58,1021.36,78.98
19.13,40.79,1004.47,91.7
33.5,70.8,1008.99,57.24
8.81,43.56,1014.99,81.5
27.18,62.66,1009.89,52.83
15.18,44.2,1019.6,72.45
20.16,60.1,1011.24,86.23
11.75,41.2,1012.7,89.86
12.69,40.75,1016.05,82.92
29.59,71.77,1006.33,62.35
22.94,58.05,1012.27,80.12
22.06,59.21,1012.84,87.06
24.98,58.98,1010.34,78.56
23.65,59.92,1010.19,89.53
25.53,71.85,1009.19,74.7
31.38,71.32,1009.17,60.42
9.05,40,1015.48,80.91
10.22,38.18,1018.01,70.7
14,40.8,1026.17,54.82
24.64,72.24,1011.37,80.61
9.38,40.46,1019.29,75.77
19.94,65.46,1017.7,68.94
24.32,65.48,1017.55,59.02
8.8,42.32,1017.91,86.8
10.8,41.66,1013.79,81.96
8.33,38.08,1018.94,73.78
19.32,44.71,1015.3,28.81
14.48,46.18,1015.83,92.15
12.32,41.62,1012.16,88.37
26.69,70.36,1006.82,68.29
27.52,74.67,1015.77,72.01
11.82,41.17,1019.5,55.74
20.86,67.25,1017.45,81.45
10.6,41.17,1018.38,87.92
22.29,43.79,1015.68,41.75
26.18,69.84,1005.13,72.89
9.89,40.64,1020.59,98.35
8.88,36.66,1026.61,76.16
14.18,42.99,1007.19,73.21
21.12,47.24,1003.79,70.55
25.69,73.18,1012.64,86.35
31.28,75.08,1005.39,49.53
33.37,71.37,1003.75,45.26
6.93,39.81,1017.25,87.29
9.29,34.03,1018.84,74.81
18.92,44.63,1020.32,47.81
30.24,68.3,1016.21,48.25
13.33,40.64,1020.92,91.47
20.25,57.76,1016.28,77.76
23.64,70.04,1011.09,83.35
31.95,67.17,1007.11,61.58
19.82,63.9,1013.19,78.96
19.55,56.53,1020.2,78.1
6.29,40.78,1024.75,96.37
24.79,67.83,1009.32,61.46
15.46,44.88,1017.52,93.32
25.77,63.31,1012.76,65.98
21.19,55.5,1019.83,65.22
30.19,64.79,1017.22,42.47
24.78,50.16,1004.56,70.22
28,69.05,1000.82,65.24
30.68,71.25,999.98,68.99
29.15,69.48,1008.68,55.78
27.17,67.17,1006.76,81.59
7.14,41.22,1016.6,97.09
32.41,72.86,1003.69,58.04
29.47,71.32,1008.07,67
19.92,63.31,1015.02,82.71
11.11,40.55,1023.91,87.12
28.61,72.29,1011.61,45.33
20.79,68.28,1001.42,76.77
28.93,72.99,1007.23,64.41
10.36,37.83,1005.87,98.56
21.95,60.95,1015.22,75.09
33.76,68.51,1011.33,38.35
17.36,41.23,998.08,63.46
22.5,64.69,1007.03,74.92
26.64,73.56,1004.98,93.31
21.34,59.8,1016.92,77.06
13.31,41.26,1020.83,79.55
13.9,39.59,1011.84,94.74
4.78,42.85,1013.07,94.72
28.29,68.67,1005.46,69.22
10.23,42.32,1017.53,89.93
8.58,40.72,1022.04,87.55
22.05,48.14,1015.81,69.94
10.23,41.46,1018.89,83.06
9.22,40.92,1021.83,85.43
5.76,40.07,1013.22,62.99
29.23,69.59,1009,71.41
21.83,62.91,1011.07,91.34
29.27,66.85,1011.11,63.25
13.72,49.83,1006.88,89.49
17.35,39.72,1003,64.62
11.61,41.17,1019.57,58.82
22.33,71.94,1011.06,82.85
25.51,64.27,1013.28,61.85
7.92,42.28,1008.55,81.68
27.01,65.06,1013.16,53.02
27.83,59.57,1011.22,71.05
26.55,73.67,1005.74,79.41
23.26,58.2,1016.72,57.98
11.57,41.54,1020.13,69.14
12.33,39.85,1012.53,66.04
27.21,64.05,1010.08,76.69
25.79,67.17,1007.89,81.38
8.37,40.92,1021.82,86.03
10.94,39.04,1021.81,86.02
27.63,64.96,1006.3,75.38
7.25,41.14,1024.99,95.85
21.7,60.77,1018.07,88.15
26.63,43.77,1011.33,49.3
10.27,42.34,1022.69,92.78
8.62,39.66,1015.18,89.59
9.11,40.02,1031.1,83.02
21.47,60.77,1018.06,85.73
32.07,70.94,1006.91,49.9
19.44,59.21,1018.5,88.35
16.73,45,1023.44,60.68
14.16,39.28,1015.63,77.29
18.89,67.71,1003.92,86.12
26.05,44.89,1009.83,56.36
22.6,69.84,1006.37,79.59
19.79,60.1,1010.47,84.04
27.06,77.17,1008.71,90.6
9.35,44.03,1011.02,88.11
24.66,48.78,1018.39,71.79
3.96,35.47,1016.79,83.81
17.9,67.71,1004.3,89.59
23.43,51.43,1011.31,73.55
27.74,70.32,1009.58,50.29
17.69,46.36,1019.55,86.64
24.22,49.82,1014.61,66.82
26.69,59.21,1012.55,57.59
23.58,49.3,1003.8,74.62
7.94,35.77,1017.04,63.22
19.65,51.3,1014.81,90.23
26.55,60.23,1009.88,79.54
30.45,43.21,1011.35,63.59
6.06,41.17,1019.67,84.7
19.64,48.06,1014.81,74.96
11.37,39.16,1016.54,87.05
24.35,58.79,1010.13,72.1
12.04,38.25,1013.08,82.45
30.89,74.87,1008.99,56.58
14.67,71.14,1019.84,77.72
24.44,59.14,1016.74,71.82
21.7,64.44,1014.95,73.33
26.65,74.16,1008.27,94.54
17.02,44.85,1014.38,62.66
26.6,61.41,1012.35,54.42
11.1,40,1021.29,86.58
25.74,59.07,1007.37,79.89
29.42,79.74,1007.24,61.26
25.95,73.77,1001.35,92.67
28.85,66.54,1010.73,43.27
31.74,72.58,1007.26,59.58
14.51,49.83,1006.27,91.65
17.34,44.06,1015.84,74.88
13.18,43.72,1010.59,99.09
11.2,35.76,1019.24,64.59
28.26,65.34,1014.56,43.4
21.67,61.45,1010.84,92.19
25.95,59.92,1010.05,76.05
10.41,36.71,1022.02,84.56
13.38,40.89,1010.48,92.55
27.36,63.31,1013.7,51.58
11.52,40.75,1016.23,85.18
14.85,40.69,1014.91,72.64
16.3,39.63,1004.64,85.61
17.18,63.09,1020.67,93.58
19.94,56.53,1020.48,76.43
21.9,63.13,1011.54,81.83
26.47,47.43,1009.09,54.94
24.77,57.17,1010.66,73
22.79,68.63,1012.99,55.78
25.52,71.98,1006.89,86.94
21.19,58.86,1014.19,68.96
12.34,40.1,1015.77,92.26
22.19,48.78,1017.84,76.01
12.08,40.75,1015.84,86.9
16.85,42.24,1017.43,66.01
23.62,56.85,1011.11,64.44
13.87,45.08,1024.42,81.69
7.87,41.17,1020.33,77.77
17.54,44.58,1016.56,79
26.3,67.07,1006.26,63.79
20.95,70.72,1009.96,87.73
13.11,42.99,1007.6,97
11.48,37.5,1014.38,69.75
23.2,48.41,1008.64,80.92
16.14,44.71,1014.83,39.41
18.58,64.45,1009.68,67.57
30.05,69.34,1008.26,61.5
25.52,69.75,1010.36,90.06
16.62,52.05,1011.96,67.81
10.33,41.44,1015.24,86.72
27.22,67.9,1005.73,57.29
15.94,41.76,1023.32,67.17
16.81,38.52,1018.26,75.21
29.09,75.33,1001.61,71.06
28.83,64.96,1000.05,63.57
11.87,36.43,1023.42,79.5
32.81,71.32,1007.69,47.29
22.43,69.84,1006.94,75.54
12.05,40.55,1016.63,100.14
13.32,44.9,1007.72,78.64
24.66,57.43,1013.17,71.82
23.5,54.42,1012.31,68.29
26.26,65.06,1013.58,52.72
5.5,39.04,1021.46,78.91
6.42,35.57,1025.58,79.63
19.24,58.33,1013.65,85.47
20.51,68.08,1012.73,78.05
29.23,68.14,1004.31,81.46
25.18,47.93,1002.92,60.33
18.07,44.92,1024.72,69.15
23.56,66.49,1012.21,53.86
28.55,65.27,1013.34,48.95
23.82,48.92,1010.48,44.45
11.87,40.55,1019.06,94.11
20.86,51.3,1012.03,92.46
27.31,65.12,1016.05,45.98
18.2,39.63,1005.35,79.05
25.68,67.79,1010.66,69.51
24.85,70.09,1006.56,70.09
27.39,69.14,1008.82,78.35
16.71,42.99,1007.72,75.35
20.43,63.09,1016.46,91.78
27.21,66.49,1013.57,40.11
20.53,54.9,1016.61,61.28
18.77,50.66,1014.89,87.34
24.49,70.79,1005.51,88.65
27.75,77.24,1007.48,78.37
16.12,45.87,1008.15,86.12
26.41,60.93,1007.16,66.02
25,59.43,1007.84,68.91
28.6,71.22,1003.15,58.33
18.12,50.16,1009.82,100.09
12.5,45.51,1015.8,82.82
23.16,57.69,1007.91,84.7
16.77,42.28,1007.53,73.19
22.83,58.62,1017.82,69.76
14.66,41.76,1022.12,78.13
16.57,63.31,1016.19,81.02
24.81,59.87,1018.56,61.18
16.96,52.9,1019.61,81.86
27.67,71.64,1004.41,78.14
22.2,57.17,1009.82,78.43
25.76,71.06,1007.93,90.4
24.2,60.95,1014.82,59.42
16.98,43.99,1021.65,81.17
22.68,70.47,1010.86,82.8
15.95,49.25,1019.04,88.51
23.57,66.75,1018.06,80.19
4.88,40.27,1012.66,74.51
21.23,57.32,1010.99,75.17
19.15,59.21,1018.41,88.9
27.1,73.21,1002.97,89.68
16.69,53.82,1015.39,63.62
24.31,58.62,1017.29,64.44
29.38,73.42,1011.49,54.96
24.4,69.94,1005.75,58.1
32.21,68.3,1014.94,49.38
27.55,63.13,1012.92,71.29
14.26,44.2,1019.81,76.46
22,59.54,1004.55,95.25
13.55,40.1,1014.57,81.48
27.71,66.93,1016.85,58.77
24.93,70.32,1007.34,61.25
20.57,63.78,1016.76,74
16.7,46.18,1011.2,96.84
14.09,45.87,1009.05,84.09
15.11,45.01,1017.01,84.39
13.92,41.16,1000.98,83.89
13.43,50.59,1020.38,86.3
19.89,68.08,1012.65,80.25
21.6,43.43,1010.28,61.87
15.29,25.88,1009.21,66
8.48,40.05,1015.89,90.25
19.15,56.53,1019.95,84.1
11.23,41.17,1019.36,56.85
12.31,41.06,1021.19,74.38
20.11,50.78,1008.73,93.24
14.28,37.2,1013.96,82.71
21.1,62.66,1011.19,83.49
29.7,57.35,1005.63,57.35
29.39,71.14,1010.97,53.88
27.08,62.91,1011.9,62.58
4.97,40.64,1020.91,94.28
33.18,72.29,1009.51,58.35
18.81,52.08,1004.43,99.6
8.77,40.77,1011.54,89.58
32.48,69.89,1013.98,46.39
29.53,71.14,1011.39,53.41
12.87,39.3,1020.64,74.38
19.78,63.09,1019.01,78.39
23.64,58.49,1011.4,74.2
18.21,49.69,1013.54,80.16
25.11,58.79,1015.99,60.55
28.97,67.9,1006.19,65.81
25.56,70.32,1009.07,90.63
29.17,73.17,1009.87,60.97
21.3,66.86,1013.04,55.43
13.69,44.85,1016.89,79.87
27.24,69.13,1009.28,70.85
27.24,77.17,1009.37,81.51
5.21,41.31,1003.51,91.23
18.91,43.14,1013.56,58.34
26.51,50.05,1006.75,65.34
11.78,39.96,1011.37,82.95
26.38,49.5,1012.82,37.19
13.93,39.64,1011.8,82.64
20.89,68.63,1012.6,69.52
8.51,41.26,1023.17,87.79
30.85,67.45,1014.53,32.99
7.73,39.04,1018.61,68.23
18.32,42.28,1007.86,45.62
29.25,69.98,1010.74,57.42
11.45,40.8,1027.74,78.6
18.23,45.01,1012.24,73.86
6.17,40.07,1013.7,58.99
21.52,50.66,1013.56,74.33
17.48,46.21,1014.02,80.78
14.87,35.71,1015.53,57.7
23.33,72.99,1009.33,89.41
16.14,44.63,1019.44,47.85
28.56,74.22,1007.45,69.6
31.56,66.44,1008.91,64.16
17.14,58.16,1018.59,77.22
22.16,64.63,1020.81,68.47
26.94,68.24,1010.49,76.58
24.27,61.47,1007.84,80.85
11.37,41.5,1013.57,88.82
13.74,45.08,1024.97,84.79
25.89,48.41,1008.59,65.38
22.79,50.78,1008.65,58.39
18.36,51.43,1010.57,90.17
15.23,37.87,1020.17,85.02
31.85,68.3,1014.76,47.06
32.31,66.44,1009.6,63.92
21.27,57.5,1014.53,80.76
24.92,63.86,1019.19,59.24
31.67,69.89,1013.88,39.33
25.04,66.48,1004.12,63.01
32.13,69.98,1013.3,55.85
10.57,36.71,1022.11,82.39
11.41,39.61,1018.69,69.44
26.31,68.51,1013.26,68.66
25.89,48.41,1008.49,68.58
19.69,56.65,1020.86,73.41
21.43,46.97,1013.94,61.25
9.61,44.03,1008.3,91.36
25.42,75.6,1017.39,77.63
23.05,68.67,1006.69,76.43
10.66,41.93,1016.12,94.16
14.03,44.88,1019.6,57.63
33.4,69.98,1013.29,47.78
20.28,57.25,1010.12,88.42
10.7,36.18,1018.16,63.15
22.76,58.96,1013.85,55.95
23.49,73.18,1012.4,90.05
18.68,53.29,1018.16,75.01
25.87,67.79,1011.16,79.88
31.55,69.75,1010.12,58.36
23.26,63.56,1013.64,71.3
27.17,73.5,1010.36,73.29
22.31,43.43,1010.64,56.44
6.41,40.81,1026.57,93.51
25.02,60.29,1017.49,54.75
12.22,41.2,1016.81,81.22
22.59,59.43,1005.85,84.02
12.19,41.06,1021.35,74.98
22.72,62.4,1010.28,80.79
22.15,43.77,1010.81,60.08
18.23,60.95,1016.74,78.85
17.16,58.86,1016.4,86.39
22.86,58.96,1014.03,54.96
28.24,65.27,1013.43,48.74
12.57,39.3,1019.57,72.44
29.41,59.27,1011.36,52.37
11.15,40.64,1020.65,97.95
23.76,51.19,1009.69,70.87
14.72,38.91,1015.17,61.75
25.97,68.12,1013.11,61.97
29.91,74.9,1003.36,69.34
19.35,50.12,1005.43,100.1
30.98,67.45,1015.18,45.4
20.31,69.94,1009.7,86.53
17.44,44.88,1018.05,68.35
22.55,69.84,1006.57,76.29
24.2,57.85,1013.05,70.29
24.67,58.05,1011.31,69.95
31.16,64.96,1001.71,44.85
20.48,39.72,1001.61,57.32
6.93,41.14,1027.18,84.67
25.14,60.37,1006.63,77.17
12.17,49.83,1008.05,96.44
19.73,49.69,1007.78,73.02
18.86,51.43,1010.27,86
11.36,38.25,1013.22,86.16
15.19,41.43,1011.34,89.67
25.79,59.43,1008.61,64.3
22.64,70.98,1005.71,95.65
23.48,49.16,1002.7,70.22
21.18,70.02,1010.27,96.46
15.85,49.69,1015.33,89.24
12.5,41.38,1021.87,57.59
20.37,54.9,1016.94,65.86
14.59,42.44,1012.7,83.92
14.81,39.58,1011.62,73.64
24.06,71.25,1002.39,92.18
22.08,41.54,1014.21,73.73
16.69,50.9,1013.21,84.98
31.27,73.91,1003.72,68.92
13.91,40.24,1017.03,85.93
27.01,63.78,1016.72,47.89
16.39,41.67,1012.96,61.07
5.72,40.81,1025.78,92.46
7.39,39.85,1011.63,83.61
13.61,38.47,1015.1,54.98
22.09,65.59,1015.54,72.44
13.42,40.78,1025.03,77.51
21.45,60.84,1017.86,82.8
21.71,65.27,1013.24,63.58
29.73,67.25,1017.64,37.79
11.02,39.96,1025.64,93.58
27.83,69.04,1009.69,63.79
24.57,49.82,1016.82,65.25
16,43.34,1013.89,78.39
22.03,64.79,1017.95,76.2
14.87,41.23,997.39,82.06
25.93,66.56,1004.97,76.35
8.76,40.96,1025.21,90.72
22.87,74.22,1009.36,93.05
25.59,65.46,1014.47,37.89
13.09,43.02,1013.17,46.73
28.39,65.51,1014.52,66.48
21.71,60.27,1015.74,89.76
31.37,76.86,997.34,62.94
30.93,61.5,1009.81,41.46
11.09,40.43,1025.47,74.97
18.31,52.9,1015.99,66.14
28.24,65.74,1013.4,64.87
6.65,40.77,1021.79,88.84
13.69,41.74,1021.19,60.86
6.75,39.37,1020.26,70.99
20.12,58.12,1015.47,79.38
27.22,69.04,1008.89,70.62
13.34,41.79,1011.48,86.66
20.6,44.58,1017.67,48.36
16.85,39.64,1008.82,80.81
25.07,77.95,1012.87,83
23.72,66.48,1003.61,73.75
17.23,41.1,1002.45,68.88
22.63,57.17,1009.83,77.43
19.43,52.9,1017.16,67.41
24.84,59.22,1013.18,83.08
9.26,44.68,1023.22,91.44
16.81,42.42,1008.95,74.25
28.19,68.08,1013.41,43.93
30.74,69.59,1008.69,68.04
21.18,44.57,1007.27,73.67
28.31,64.79,1016.58,60.88
28.12,73.42,1011.49,80.16
8.28,40.77,1011.55,89.79
24.73,65.34,1015.42,52.8
25.6,71.73,1010.15,68.99
23.94,51.95,1008.61,73.42
29.05,71.85,1008.6,78.69
11.92,40.62,1015.91,55.4
31.01,74.16,1010.89,56.52
7.11,43.13,1018.96,87.82
17.37,41.23,998.79,68.44
14.85,45.87,1009.37,84.65
33.74,69.98,1012.51,43.3
17.44,44.89,1009.9,80.54
27.61,49.16,1005.01,35.63
25.31,49.82,1014.62,62.15
12.74,41.5,1012.94,86.28
27.69,65.34,1014.31,46.59
25.56,58.82,1010.44,70.23
30.28,74.67,1016.45,55.76
15.55,40.66,1016.21,88.5
24.35,66.49,1012.48,62.12
33.59,79.05,1007.79,63.55
29.05,69.71,1009.03,64.25
23.84,49.21,1013.85,50.36
25.67,74.78,1010.24,68.87
29.33,64.84,1010.76,53.32
28.01,51.43,1011.6,49.2
27.35,60.75,1008.98,67.56
9.27,42.02,1004.29,95.05
16.73,65.94,1013.79,90.19
6.25,40.02,1032.14,80.22
6.14,40.62,1015.71,86.51
4.81,42.85,1013.96,86.94
23.64,71.25,1004.92,93.87
23.31,68.63,1014.73,51.57
26.45,73.5,1010.31,74.33
13.42,41.74,1020.96,61.8
22.07,48.41,1008.71,81.29
18.87,52.08,1005.25,99.19
7.34,40.72,1023.01,80.08
14.91,43.34,1015.15,81.56
20.56,64.45,1012.24,53.09
11.01,37.5,1015.08,73.36
24.65,64.63,1020.52,53.45
11.17,40.27,1009.54,74.56
14.91,40.73,1017.44,86.91
20.36,66.05,1015.86,87.19
8.86,40.8,1028.18,91
23.82,64.15,1020.96,60.11
19.35,64.15,1021.37,68.53
28.78,64.96,999.75,56.43
12.57,39.18,1023.09,77.28
11.74,43.56,1015.14,70.72
9.44,39.82,1013.26,91.55
19.74,67.71,1007.68,64.02
14.6,44.84,1023.58,88.21
26.84,70.36,1007.41,71.47
13.24,54.3,1017.05,81.99
20.17,50.66,1014.38,82.09
10.1,41.17,1019.18,84.87
18.4,50.16,1011.51,98.07
